OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape__Area,Shape__Length
35990,1920,CA,USF,ANF, ,00000000,,,14,"S.Imsand, Saugus, 5N 17W-31,forks Sta.FeliciaCyn.-AFA 1911-1930 Saugus map 1:25*",144,143.79063416,,1,00000000,858364.879541025,3572.6765373733
35991,1923,CA,USF,ANF,MAGAZINE CANYON,00000000,1923/12/09 00:00:00+00,,14,"S.Imsand, Tujunga, 3N 15W-19+3N16W-24,S end San Fer'o Pass-AFA 1911-1930 Angele*",340,162.09361267,,1,00000000,964439.697720425,3669.63171798626
35992,1924,CA,USF,ANF, ,00000000,,,14,"S.Imsand, Tujunga, 3N 15W-24,25,LoopCyn SW side-AFA 1911-1930 Angeles map 1:950*",220,199.00196838,,1,00000000,1183694.77440723,4935.31069113473
35993,1923,CA,USF,ANF,CITY,00000000,1923/06/10 00:00:00+00,,14,"S.Imsand, Tujunga, 3N 15W-36,S end Lime Kiln Canyon-AFA 1911-1930 Angeles map 1*",30,39.8190155,,1,00000000,236734.26091479,1841.25210391268
35994,1924,CA,USF,ANF,KAGEL CANYON,00000000,1924/01/11 00:00:00+00,,14,"S.Imsand, Tujunga, 3N 14W-29, bet.Kagel & Merrick Cyns-AFA 1911-1930 Angeles ma*",40,52.40835571,,1,00000000,311637.5823515,2116.36966801371
35995,1923,CA,USF,ANF, ,00000000,,,14,"S.Imsand, Tujunga, 2N 14W-1,S side Big Tujunga Wash-AFA 1911-1930 Angeles map 1*",17,17.19930458,,1,00000000,102195.84233435,1176.12124723561
35996,1959,CA,USF,ANF,ALAMO,00000000,1959/06/12 00:00:00+00,,14,"S.Imsand; Saugus, Canada Alamo, N PyramidLk;map 2,1:126720-Angeles Fire Atlas t*",450,75.94215393,,1,00000000,455548.94701541,2566.81025695775
35997,1916,CA,USF,ANF,CHILAO,00000000,1916/06/26 00:00:00+00,,14,"S.Imsand,Arroyo-West Fork,3N 11W-23,Chilao Creek- AFA 1911-1924Angeles map 1:95*",115,139.36347961,,1,00000000,829019.866176325,3690.00779035684
35998,1999,CA,USF,SHF,BOHEMOTASH,00000000,1999/08/23 00:00:00+00,1999/09/07 00:00:00+00,1,,14090,5704.70214844,8,1,00000162,40309558.8820217,40812.238567454
35999,1999,CA,USF,SHF,SHEEP #3,00000000,1999/08/23 00:00:00+00,1999/09/07 00:00:00+00,1,,650,651.13146973,8,1,00000137,4612654.19877523,10533.7666497641
36000,1996,CA,CDF,RRU,PAT,00030936,1996/06/18 00:00:00+00,,2,,,165.45114136,,1,00000998,968299.34969094,4650.80155997684
36001,1996,CA,CDF,RRU,PECHANGA,00032892,1996/06/29 00:00:00+00,,14,,,1911.77185059,,1,00001093,11147118.2645258,19276.0103797668
36002,1996,CA,CDF,RRU,RECHE,00027855,1996/06/02 00:00:00+00,,2,,,802.73999023,,1,00000856,4735017.11484092,10245.0192068848
36003,1996,CA,CDF,RRU,RECHE,00032409,1996/06/26 00:00:00+00,,2,,,374.67584229,,1,00001065,2212272.44921742,6882.96802772615
36004,1996,CA,CDF,RRU,TENAJA,00031303,1996/06/20 00:00:00+00,,14,,,137.77288818,,1,00000000,804902.11767193,4717.12082364023
36005,1996,CA,CDF,RRU,DOVE,00032935,1996/06/29 00:00:00+00,,2,,,658.25579834,,1,00001105,3837536.08485054,10422.1096548146
36006,1996,CA,CDF,RRU,KITCHING,00032945,1996/06/30 00:00:00+00,,2,,,1256.39709473,,1,00001103,7409769.758714,14636.627501458
36007,1996,CA,CDF,RRU,MADERO,00036713,1996/07/19 00:00:00+00,,2,,,92.53697205,,1,00001299,539803.431387125,3403.12669898079
36008,1996,CA,CDF,RRU,OAK,00038642,1996/07/29 00:00:00+00,,14,,,110.1536026,,1,00000000,650249.7065583,4053.38136442624
36009,1996,CA,CDF,RRU,TRAMWAY,00032386,1996/06/26 00:00:00+00,,14,,,413.86264038,,1,00000000,2433631.61382063,6579.57095154678
36010,2003,CA,CDF,AEU,TONZI,00013672,2003/08/18 00:00:00+00,2003/08/18 00:00:00+00,10,,99,99.11133575,1,1,00000441,654121.12942792,3506.67898687239
36011,2003,CA,CDF,AEU,MARSHAL,00014843,2003/09/04 00:00:00+00,2003/09/04 00:00:00+00,10,,126,126.86762238,1,1,00000510,847343.662384765,4945.9590603902
36012,2003,CA,CDF,AEU,CUTTER,00012187,2003/07/25 00:00:00+00,2003/07/25 00:00:00+00,10,,102,102.07324219,1,1,00000365,682445.38654426,4066.74652876347
36013,2003,CA,CDF,AEU,SALT,00011407,2003/07/18 00:00:00+00,2003/07/18 00:00:00+00,4,,216,216.43916321,7,1,00000306,1431263.78292087,5207.81543537719
36014,2003,CA,CDF,BEU,OLD STAGE,00002537,2003/07/15 00:00:00+00,2003/07/15 00:00:00+00,8,,37,36.8626709,1,1,00000246,232727.247940965,2299.48499140573
36015,2003,CA,CDF,BEU,NEW IDRIA,00001514,2003/05/18 00:00:00+00,2003/05/19 00:00:00+00,9,,632,632.01361084,2,1,00000133,3969398.96048867,11551.1958730381
36016,2004,CA,CDF,SHU,VALLEY,00007280,2004/09/08 00:00:00+00,2004/09/08 00:00:00+00,7,,1,0.67272782,7,1,00000482,4701.386203485,260.823715182238
36017,2004,CA,CDF,SHU,LOCUST,00005437,2004/07/17 00:00:00+00,2004/07/17 00:00:00+00,7,,30,20.05916786,7,1,00000314,140158.151026865,1801.42736632992
36018,2004,CA,CDF,SHU,LOCUST,00005424,2004/07/25 00:00:00+00,2004/07/25 00:00:00+00,7,,4,3.77341533,7,1,00000331,26363.314151685,625.036002403774
36019,2004,CA,CDF,SHU,LOCUST,00007522,2004/09/15 00:00:00+00,2004/09/15 00:00:00+00,7,,,0.25276998,7,1,00000503,1765.942337285,243.866232372201
36020,2004,CA,CDF,SHU,RHONDA,00007058,2004/09/02 00:00:00+00,2004/09/02 00:00:00+00,14,,117,116.64853668,7,1,00000461,815502.316586855,3966.62609197806
36021,2004,CA,CDF,SHU,OAK,00005415,2004/07/16 00:00:00+00,2004/07/16 00:00:00+00,9,,15,21.04706001,7,1,00000311,148260.27509281,2043.84736988733
36022,2004,CA,CDF,BTU,OREGON,00009671,2004/08/11 00:00:00+00,2004/08/15 00:00:00+00,12,,2030,1954.70593262,2,1,00000423,13339967.5247731,18086.5159793412
36023,2003,CA,CDF,BTU,OREGON,00010601,2003/09/10 00:00:00+00,2003/09/11 00:00:00+00,6,,90,163.48277283,2,1,00000461,1114232.21329412,4687.84388698643
36024,2003,CA,CDF,BTU,PALERMO,00010757,2003/09/13 00:00:00+00,2003/09/14 00:00:00+00,9,,140,298.77478027,2,1,00000472,2023889.29595176,6696.27024289631
36025,2001,CA,CDF,BTU,LARKIN,00012231,2001/10/13 00:00:00+00,2001/10/14 00:00:00+00,7,,300,256.87420654,2,1,00011118,1746600.20117271,6242.66228127197
36026,2004,CA,CDF,NEU,BEALE,00009119,2004/06/03 00:00:00+00,2004/06/03 00:00:00+00,11,,300,433.54818726,1,1,00000282,2921400.36020653,13759.1566271057
36027,2004,CA,CDF,NEU,ANANDA,00015093,2004/08/28 00:00:00+00,2004/08/29 00:00:00+00,14,,35,34.47135544,1,1,00000651,233698.18301867,2527.16633606438
36028,2006,CA,CDF,LMU,LGT #22 (3-9),00002420,2006/06/26 00:00:00+00,2006/07/02 00:00:00+00,1,,504,504.56570435,1,1,00000071,3595491.47616516,10422.2269755088
36029,2006,CA,CDF,LNF,LGT #17 (3-5),00002394,2006/06/26 00:00:00+00,2006/06/26 00:00:00+00,1,ESTIMATED 20 ACRES BURNED OF FRA (BLM) LAND. FIRE STARTED ON SRA,537.8,537.41583252,2,1,00000058,3850572.63769961,7912.28361196634
36030,2006,CA,CDF,BDU,EDGEMONT,00007456,2006/07/14 00:00:00+00,2006/07/15 00:00:00+00,11,,575,520.8994751,2,1,00000295,3075573.88686064,7951.53864588903
36031,2006,CA,CDF,BDU,CRAFTON,00007757,2006/07/21 00:00:00+00,2006/07/22 00:00:00+00,7,,168,206.53962708,2,1,00000309,1220439.22127286,4833.71146998947
36032,2006,CA,CDF,BDU,SAWTOOTH COMPLEX,00007229,2006/07/09 00:00:00+00,2006/07/18 00:00:00+00,1,,61700,61767.17578125,2,1,00000282,365765602.777577,172485.640682528
36033,2006,CA,CDF,BDU,SAND,00010406,2006/09/23 00:00:00+00,2006/09/23 00:00:00+00,2,,52,48.89091492,1,1,00000458,288867.82127879,2755.01472035275
36034,2006,CA,CCO,LAC,JOHNSON ROAD FIRE,00175756,2006/07/18 00:00:00+00,2006/07/18 00:00:00+00,14,,111,110.65908813,1,1,00175756,663497.203614885,3283.14827633869
36035,2006,CA,CCO,LAC,CROSS FIRE,06186247,2006/08/28 00:00:00+00,2006/08/31 00:00:00+00,14,,665,664.74475098,8,1,00000193,3959033.16912765,15863.254977603
36036,1911,CA,USF,ANF, ,00000000,,,14,"S.Imsand,Saugus,5N14W-29,30, Tick Cyn, mostly E- AFA 1906-1930 Cum map 1:126720",263,262.6411438,,1,00000000,1568605.10677874,5182.78216028565
36037,1911,CA,USF,ANF, ,00000000,,,14,"S.Imsand,Saugus,5N15W-26, W side Vasquez Cyn- AFA 1911-1930 Saugus map 1:256400",179,179.20588684,,1,00000000,1070138.90252968,3919.60698685826
36038,1914,CA,USF,ANF, ,00000000,,,14,"S.Imsand,Saugus,5N15W-10, W Bouquet,3mi.N Texas jn- AFA 1911-1930 Saugus map 1:*",76,144.03614807,,1,00000000,860881.81817214,3676.81255361672
36039,1919,CA,USF,ANF, ,00000000,,,14,"S.Imsand,Saugus,5N15W-3, W Bouquet Cyn & StreamsideCG- AFA 1911-1930 Saugus map*",189,188.99824524,,1,00000000,1130116.43475285,4060.95999478154
36040,1917,CA,USF,ANF, ,00000000,,,14,"S.Imsand,Saugus,5N15W-21, W Bouquet,NW Texas jn-AFA 1911-30 Saugus+T maps 1:256*",450,299.46957397,,1,00000000,1788902.31509905,4938.17713213851
36041,1911,CA,USF,ANF, ,00000000,,,14,"S.Imsand,Saugus,5N15W-27, S of TexasCyn, 1 mi E of Bouquet- AFA 1906-1930 Cum m*",110,109.72061157,,1,00000000,655285.99543809,3836.09780151271
36042,1996,CA,CDF,RRU,DOUBLE,00044242,1996/08/29 00:00:00+00,,7,,,1300.90722656,,1,00001659,7631008.21618358,16055.3770872908
36043,1996,CA,CDF,RRU,WALKER,00043394,1996/08/24 00:00:00+00,,7,,,137.04129028,,1,00001618,803928.68740853,3823.33389399628
36044,1996,CA,CDF,RRU,WOLFSKILL COMPLEX,00041198,1996/08/12 00:00:00+00,,3,,,12638.39453125,,1,00001521,74353821.8064803,66654.0456970256
36045,1996,CA,CDF,MMU,MERCY,00007706,,,14,,,23526.42578125,,1,00000238,149060077.137188,66046.9143546192
36046,1996,CA,CDF,MMU,STUMPFIELD,00010397,1996/08/01 00:00:00+00,,14,,,3710.32666016,,1,00000352,23852154.3136555,28120.2315899254
36047,1996,CA,CDF,LMU,BYERS FIRE,00000000,1996/07/03 00:00:00+00,,14,,,1019.08612061,,1,00000000,7106777.03856543,18728.8294254777
36048,2003,CA,USF,MNF,GRAVELLY,00000000,2003/09/03 00:00:00+00,2003/09/04 00:00:00+00,1,,,0.11657914,8,1,00000017,792.31271068,99.7977512200429
36049,1998,CA,CDF,MMU,PACHECO,00013080,1998/09/09 00:00:00+00,,7,,,208.98416138,,1,00000000,1331820.51391883,6708.97075447542
36050,1998,CA,CDF,MMU,MERCY,00009476,1998/07/10 00:00:00+00,,10,,,4957.54833984,,1,00000000,31416638.5946648,29013.8460310638
36051,1998,CA,CDF,MMU,152 FIRE,00007993,1998/06/16 00:00:00+00,,14,,,419.99023438,,1,00000000,2672791.51540466,8146.33489786876
36052,1998,CA,CDF,MMU,CANAL,00008967,1998/07/03 00:00:00+00,,7,,,659.60400391,,1,00000000,4201836.66884814,9140.83145008078
36053,1998,CA,CDF,TGU,POWERHOUSE,00002072,1998/08/02 00:00:00+00,,2,,,1995.9029541,,1,00000091,13946796.1309114,16239.2873652465
36054,1998,CA,CDF,TGU,MANTON #3,00002073,1998/08/02 00:00:00+00,,2,,,1059.88342285,,1,00000096,7396656.85700011,11534.7193626252
36055,1998,CA,CDF,MMU,152 FIRE,00007993,1998/09/09 00:00:00+00,,7,,,888.5770874,,1,00000000,5660438.74108796,12009.7119807393
36056,1998,CA,CDF,SKU,SHASTINA,00000276,1998/08/04 00:00:00+00,,14,,,293.79022217,,1,00000000,2122728.98190718,6701.36745926812
36057,1998,CA,CDF,SLU,TRAIL,00002619,1998/07/10 00:00:00+00,,14,,,805.91265869,,1,00000000,4909704.01386725,9191.41480553613
36058,1998,CA,CDF,SLU,DIEFENDERFER,00003106,1998/08/06 00:00:00+00,,14,,,115.80181885,,1,00000000,705974.860712895,3199.47780733888
36059,1998,CA,CDF,SLU,BITTERWATER,00004334,1998/10/18 00:00:00+00,,14,,,275.43920898,,1,00000000,1680337.57274158,5250.20536135428
36060,1998,CA,CDF,SLU,CALIF. VALLEY CSD,00002800,1998/07/20 00:00:00+00,,14,,,670.12414551,,1,00000000,4076911.81800106,9699.47995729846
36061,1997,CA,CDF,MVU,"FOUR ""S""",00007915,1997/10/13 00:00:00+00,,14,,,170.48384094,,1,00000000,983750.38430072,4212.2263706293
36062,1997,CA,CDF,MVU,ROCKWOOD,00007904,1997/10/13 00:00:00+00,,14,,,24.26742935,,1,00000000,140304.052985455,1831.241794707
36063,1997,CA,CDF,MVU,BLACK,00007942,1997/10/14 00:00:00+00,,14,,,197.38368225,,1,00000000,1141206.42271672,5407.41318574906
36064,1997,CA,CDF,MVU,DALEY,00008174,1997/10/25 00:00:00+00,,4,,,36.45194244,,1,00000000,210593.349415915,1926.03897776455
36065,1997,CA,CDF,MVU,HOPE,00008441,1997/11/04 00:00:00+00,,14,,,48.04124451,,1,00000000,276549.11619537,2819.96260040912
36066,1997,CA,CDF,NEU,WILLIAMS,00011935,1997/09/27 00:00:00+00,,9,,,5837.90087891,,1,00000853,39590067.0157198,33286.8067142065
36067,1997,CA,CCO,ORC,COTO,00026962,1997/05/29 00:00:00+00,,8,,,197.58850098,,1,00000000,1155892.6426294,5134.91946009758
36068,1997,CA,CDF,RRU,PERRIS LAKE,00021852,1997/04/26 00:00:00+00,,2,,,523.35174561,,1,00000537,3080019.5185918,9372.34006704124
36069,1997,CA,CDF,RRU,BEACH,00024410,1997/05/09 00:00:00+00,,9,,,2295.2277832,,1,00000621,13516247.6720551,16406.5472645117
36070,1997,CA,CDF,RRU,BROWN,00024633,1997/05/10 00:00:00+00,,7,,,267.93939209,,1,00000634,1574917.70096091,5492.27242539311
36071,1997,CA,CDF,RRU,CALIMESA,00030619,1997/06/10 00:00:00+00,,2,,,422.76547241,,1,00000826,2495030.87344986,8871.78873848154
36072,1997,CA,CDF,RRU,GAVILAN,00034875,1997/07/02 00:00:00+00,,14,,,158.95779419,,1,00000000,933893.105691715,4516.6965023485
36073,1997,CA,CDF,RRU,STATE,00035283,1997/07/04 00:00:00+00,,2,,,135.41429138,,1,00001001,799846.61422412,5207.64549494992
36074,1997,CA,CDF,RRU,OLIVE,00041692,1997/08/05 00:00:00+00,,14,,,104.78142548,,1,00001211,615078.114084805,5420.72153409485
36075,1997,CA,CDF,RRU,STATE,00042286,1997/08/08 00:00:00+00,,2,,,161.03561401,,1,00001231,946658.00959399,4498.54733612228
36076,1997,CA,CDF,RRU,PAUBA,00046599,1997/08/31 00:00:00+00,,9,,,7100.55126953,,1,00000000,41453456.4034563,43060.7595374931
36077,1997,CA,CDF,RRU,PATTERSON,00047738,1997/09/07 00:00:00+00,,9,,,149.1559906,,1,00001401,875884.150583945,4121.21940935433
36078,1997,CA,CDF,RRU,POPPET,00050833,1997/09/23 00:00:00+00,,7,,,1457.1809082,,1,00001482,8576308.99584668,14471.7229146412
36079,1997,CA,CDF,RRU,STATE,00051067,1997/09/24 00:00:00+00,,3,,,3666.85375977,,1,00001494,21610858.3662632,22039.5917704215
36080,1997,CA,CDF,SCU,SHEA,00002675,,,10,,,50.27385712,,1,00000304,321613.908684175,2730.71621343199
36081,1997,CA,CDF,SCU,SITE 300,00003088,,,11,,,150.52262878,,1,00000363,973091.356762245,5108.89759112448
36082,1997,CA,CDF,SCU,BENNY,00002261,,,10,,,113.07342529,,1,00000244,732994.22553813,3978.81765167841
36083,1997,CA,CDF,SCU,GRANTLINE #2,00001768,,,5,,,90.4225769,,1,00000162,586349.48814874,3442.44033855242
36084,1997,CA,CDF,SCU,ENGINE 93,00001742,,,2,,,87.27884674,,1,00000157,564999.14161652,4101.80137448981
36085,1997,CA,CDF,SCU,PRIMEX,00001975,,,9,,,101.25530243,,1,00000193,654666.4235739,3707.25151328727
36086,1997,CA,CDF,SCU,BLACK DIAMOND ES,00001707,,,9,,,175.47407532,,1,00000150,1144172.79434469,5585.04325428833
36087,1997,CA,CDF,SCU,BLACK DIAMOND MI,00001689,,,14,,,475.37380981,,1,00000147,3099967.69750559,9603.40713056779
36088,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,496.06793213,,1,00000000,3580427.74550001,8701.90932641113
36089,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,3617.24462891,,1,00000000,26068103.0690632,23024.0120976935
36090,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,318.17071533,,1,00000000,2291499.49215584,6667.593360659
36091,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,305.50918579,,1,00000000,2193769.30745155,5735.97077281494
36092,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,441.63040161,,1,00000000,3177010.75060412,8468.86632432116
36093,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,233.92988586,,1,00000000,1680819.76352622,4838.62155883726
36094,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,106.8578949,,1,00000000,767133.12641093,3460.24271203476
36095,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,469.14535522,,1,00000000,3365250.31385983,7550.72739695842
36096,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,389.16311646,,1,00000000,2797016.57158511,6993.08899800245
36097,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,93.31925201,,1,00000000,669667.829941555,3335.48842534542
36098,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,287.4871521,,1,00000000,2064926.44538686,5719.56101733832
36099,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,258.51153564,,1,00000000,1855489.11704588,5586.28586896472
36100,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,99.92675018,,1,00000000,716883.44311776,3296.68533353033
36101,1998,CA,USF,SRF, ,00000000,1998/10/01 00:00:00+00,,14,,,129.63467407,,1,00000000,929379.099115785,4025.39996566494
36102,1998,CA,CCO,KRN,AERA,00000000,1998/07/11 00:00:00+00,,11,,,2479.83642578,,1,00000000,15189830.8181546,20248.9360232898
36103,1998,CA,CCO,KRN,WOLF,00000000,1998/07/15 00:00:00+00,,2,,,833.33001709,,1,00000000,5037170.68526112,12047.0739086652
36104,1998,CA,CDF,SCU,VAQUEROS,00001925,,,11,,,60.52258682,,1,00000120,393355.16357674,3530.79465869963
36105,1998,CA,CDF,FKU,LOS GATOS,00037778,1998/09/03 00:00:00+00,,1,,,298.71005249,,1,00000162,1862703.89448191,8468.66534909754
36106,1998,CA,CDF,LMU,COYOTE,00002569,1998/08/19 00:00:00+00,,14,,,61.00180435,,1,00000000,431875.39678322,5220.74133015795
36107,1998,CA,USF,MDF,REFUGE,00000000,1998/08/04 00:00:00+00,1998/08/07 00:00:00+00,2,,9700,9674.95410156,8,1,00000034,70687839.4884571,49218.1598837648
36108,1955,CA,USF,TNF,SNOW TENT,00000000,1955/08/24 00:00:00+00,1955/08/24 00:00:00+00,9, ,,1486.23742676,8,1,00000058,10092088.7413135,16616.6462213111
36109,1920,CA,USF,MDF, ,00000000,,,1,,,299.2494812,,1,00000057,2148744.37980597,7780.44501379294
36110,1920,CA,USF,MDF, ,00000000,,,1,,,180.43730164,,1,00000057,1285271.73337895,6216.57583886977
36111,1917,CA,USF,PNF, ,00000000,,,14,,,514.62341309,,1,00000004,3561234.03024543,7653.47989511645
36112,1926,CA,USF,PNF, ,00000000,,,14,,,254.40766907,,1,00000011,1744572.76518593,5978.81909736277
36113,1917,CA,USF,PNF, ,00000000,,,14,,,8003.39697266,,1,00000004,54755182.1179941,37510.599343316
36114,1926,CA,USF,PNF, ,00000000,,,14,,,548.27130127,,1,00000011,3747339.93673837,8195.99181213031
36115,1960,CA,USF,TNF, ,00000000,,,1,,,1311.74377441,,1,00000005,8945255.23789804,13579.7577931963
36116,1960,CA,USF,TNF, ,00000000,,,1,,,8.82912827,,1,00000005,60076.87343016,966.530664929307
36117,1944,CA,USF,ENF, ,00000000,,,14,,,243.54850769,,1,00000000,1632243.79305461,5607.11403414874
36118,1973,CA,USF,MDF,LANDS,00000000,1973/07/12 00:00:00+00,1973/07/12 00:00:00+00,6,,144,167.41841125,8,1,00000067,1221054.753301,5046.79222609695
36119,1985,CA,USF,SQF,WISHON,00000000,1985/08/20 00:00:00+00,1985/08/21 00:00:00+00,7,,140,158.2910614,8,1,00000059,985096.61620639,8115.26207485515
36120,1985,CA,USF,SQF,MILL,00000000,1985/07/06 00:00:00+00,1985/07/06 00:00:00+00,8,,110,126.08110809,8,1,00000029,782162.117875775,4636.82360007922
36121,1985,CA,USF,SQF,CARE,00000000,1985/09/25 00:00:00+00,1985/09/25 00:00:00+00,7,,10,3.89724636,8,1,00000071,24164.249860675,647.763052497591
36122,1985,CA,USF,SQF,MIRACLE,00000000,1985/08/07 00:00:00+00,1985/08/07 00:00:00+00,9,,35,11.56994343,8,1,00000053,70930.01576667,1223.90134027957
36123,1985,CA,USF,SQF,PECHACHO,00000000,1985/08/17 00:00:00+00,1985/08/17 00:00:00+00,9,,295,140.81245422,8,1,00000058,860891.84796077,4079.24118457657
36124,2004,CA,CDF,MMU,DAM,00007352,2004/04/29 00:00:00+00,2004/04/29 00:00:00+00,2,,25,38.81791687,6,1,00000101,247391.890831575,2212.00096459486
36125,2004,CA,CDF,MMU,DAMET,00007425,2004/04/30 00:00:00+00,2004/04/30 00:00:00+00,14,,20,33.48191452,6,1,00000106,213428.14386262,1844.76647603935
36126,2004,CA,CDF,MMU,400,00008284,2004/05/11 00:00:00+00,2004/05/11 00:00:00+00,7,,20,44.58845901,6,1,00000137,284492.50968177,2215.87257210315
36127,2004,CA,CDF,MMU,OLIVIA,00009035,2004/05/22 00:00:00+00,2004/05/22 00:00:00+00,2,,63,60.58246613,6,1,00000159,386327.41439809,2400.53513815333
36128,2004,CA,CDF,MMU,RD 400,00011073,2004/06/19 00:00:00+00,2004/06/19 00:00:00+00,2,,87,90.17338562,6,1,00000206,575519.710252825,3051.93098355254
36129,1986,CA,BLM,BBD,CRESTON,00000000,1986/08/28 00:00:00+00,1986/08/29 00:00:00+00,7,,25,43.50984573,8,1,0000D081,265822.82702151,2678.74944024805
36130,1990,CA,BLM,BBD,MINCEY CANYON,00000000,1990/08/11 00:00:00+00,1990/08/12 00:00:00+00,14,,200,159.19656372,8,1,0000D239,985011.444964825,4520.94054593636
36131,1990,CA,BLM,BBD,LORAINE,00000000,1990/06/20 00:00:00+00,1990/06/20 00:00:00+00,2,,240,180.03060913,8,1,0000D181,1096207.44849299,6354.90718584548
36132,1994,CA,BLM,NOD,HOG LAKE,00000000,1994/08/24 00:00:00+00,1994/08/24 00:00:00+00,2,,25,29.16651917,8,1,00000000,203034.60827873,1699.98069232165
36133,1994,CA,BLM,NOD,DEMOCRATE,00000000,1994/07/06 00:00:00+00,1994/07/06 00:00:00+00,9,,10,18.33237076,8,1,0000D677,128759.18631772,1415.15757059552
36134,1994,CA,BLM,BBD,POSO,00000000,1994/05/16 00:00:00+00,1994/05/16 00:00:00+00,7,,650,552.12121582,8,1,0000D050,3383798.82047021,8365.62498192723
36135,1994,CA,BLM,BBD,PALADINO,00000000,1994/05/28 00:00:00+00,1994/05/28 00:00:00+00,9,,100,136.89892578,8,1,0000D054,836175.581082225,4491.54763423452
36136,1998,CA,BLM,NOD,TGU DENNY,00000000,1998/08/11 00:00:00+00,1998/08/11 00:00:00+00,2,,125,74.18334961,8,1,0000D635,516404.418186265,4783.02883280854
36137,1998,CA,BLM,BBD,SKYLINE,00000000,1998/04/27 00:00:00+00,1998/04/27 00:00:00+00,11,,15,8.93429089,8,1,0000D112,54393.5608667,1015.55722173258
36138,1998,CA,BLM,BBD,PENTLAND,00000000,1998/06/06 00:00:00+00,1998/06/07 00:00:00+00,11,,180,154.93634033,8,1,0000D116,937565.55397711,4888.69531530581
36139,1998,CA,BLM,BBD,CLUB,00000000,1998/06/20 00:00:00+00,1998/06/20 00:00:00+00,11,,13,13.64119244,8,1,0000D124,82708.75917671,1348.11252690005
36140,1998,CA,BLM,BBD,DERBY,00000000,1998/06/30 00:00:00+00,1998/06/30 00:00:00+00,11,,96,80.31471252,8,1,0000D135,488742.96044267,3448.3188760277
36141,1998,CA,BLM,BBD,SPANISH,00000000,1998/07/04 00:00:00+00,1998/07/04 00:00:00+00,7,,140,119.66321564,8,1,0000D138,724460.93662343,6546.06146262871
36142,1998,CA,BLM,BBD,HAZELTON,00000000,1998/08/12 00:00:00+00,1998/08/13 00:00:00+00,10,,23,26.72859001,8,1,0000D207,161728.947963215,1736.43428532221
36143,1998,CA,BLM,BBD,RESERVE,00000000,1998/08/26 00:00:00+00,1998/08/27 00:00:00+00,7,,39,57.58729935,8,1,0000U837,354275.66262872,3314.95799057691
36144,1998,CA,BLM,BBD,RIVER,00000000,1998/09/08 00:00:00+00,1998/09/08 00:00:00+00,2,,100,98.48841095,8,1,0000U889,594473.931066805,3457.08719038195
36145,1998,CA,BLM,BBD,STANDARD,00000000,1998/09/20 00:00:00+00,1998/09/20 00:00:00+00,11,,113,109.57649994,8,1,0000U894,669214.95695932,3945.5041671221
36146,1983,CA,BLM,BBD,PANOCHE BLM1,00000000,1983/06/16 00:00:00+00,1983/06/16 00:00:00+00,5,,40,45.4339447,8,1,00000000,286745.69840223,2325.91374083342
36147,1983,CA,BLM,BBD,BONANZA,00000000,1983/07/15 00:00:00+00,1983/07/15 00:00:00+00,14,,160,107.12107086,8,1,00000000,676948.09351036,3297.57912764911
36148,1983,CA,BLM,NOD,STINER FLT,00000000,1983/08/27 00:00:00+00,1983/08/27 00:00:00+00,2,,35,30.47916222,8,1,00000000,214870.53653767,1850.28946579368
36149,1964,CA,CDF,SNU, ,00000000,,,14,,,2603.14208984,,,00000000,17183630.6042318,16139.157693902
